Tue Sep  7 16:15:46 EDT 1999
Astronomical silicate, smoothed UV      
Computed by B.T.Draine (see Laor, A, & Draine, B.T. 1993 ApJ 402,441)
  21 1.000E-03 1.000E+01 = NRAD, a_1 (micron), a_NRAD (micron)
 241 1.000E+03 1.000E-03 = NWAV, w_1 (micron), w_NWAV (micron)

1.000E-03 = radius(micron) Astronomical silicate, smoothed UV      
w(micron)  Q_abs     Q_sca     g=<cos>
5.957E+01 1.094E-03 8.061E-11 2.95E-06
5.623E+01 1.238E-03 1.014E-10 3.23E-06
5.309E+01 1.399E-03 1.275E-10 3.53E-06
5.012E+01 1.581E-03 1.602E-10 3.85E-06
4.732E+01 1.786E-03 2.011E-10 4.18E-06
4.467E+01 2.015E-03 2.525E-10 4.54E-06
4.217E+01 2.272E-03 3.166E-10 4.92E-06
3.981E+01 2.558E-03 3.962E-10 5.32E-06
3.758E+01 2.874E-03 4.955E-10 5.75E-06
3.548E+01 3.213E-03 6.212E-10 6.23E-06
3.350E+01 3.597E-03 7.788E-10 6.74E-06
3.162E+01 4.050E-03 9.758E-10 7.26E-06
2.985E+01 4.573E-03 1.221E-09 7.79E-06
2.818E+01 5.161E-03 1.522E-09 8.35E-06
2.661E+01 5.836E-03 1.898E-09 8.93E-06
2.512E+01 6.614E-03 2.369E-09 9.53E-06
2.371E+01 7.485E-03 2.929E-09 1.02E-05
2.239E+01 8.501E-03 3.622E-09 1.08E-05
2.113E+01 9.674E-03 4.419E-09 1.15E-05
1.995E+01 1.108E-02 5.332E-09 1.22E-05
1.884E+01 1.235E-02 5.967E-09 1.32E-05
1.778E+01 1.242E-02 6.123E-09 1.48E-05
1.679E+01 1.132E-02 6.166E-09 1.73E-05
1.585E+01 9.681E-03 6.676E-09 2.04E-05
1.496E+01 8.207E-03 8.257E-09 2.44E-05
1.413E+01 7.380E-03 1.186E-08 2.96E-05
1.334E+01 8.803E-03 1.834E-08 3.47E-05
1.259E+01 1.161E-02 2.652E-08 3.75E-05
1.189E+01 1.543E-02 3.670E-08 3.83E-05
1.122E+01 2.007E-02 4.879E-08 3.80E-05
1.059E+01 2.654E-02 6.474E-08 3.69E-05
1.000E+01 3.233E-02 7.281E-08 3.78E-05
9.441E+00 3.628E-02 7.424E-08 4.03E-05
8.913E+00 2.711E-02 3.997E-08 4.74E-05
8.414E+00 1.752E-02 1.960E-08 5.63E-05
7.943E+00 8.130E-03 8.693E-09 6.66E-05
7.499E+00 3.601E-03 1.846E-08 7.97E-05
7.079E+00 2.828E-03 3.794E-08 9.36E-05
6.683E+00 2.797E-03 6.063E-08 1.08E-04
6.310E+00 2.777E-03 8.793E-08 1.23E-04
5.957E+00 2.712E-03 1.221E-07 1.40E-04
5.623E+00 2.667E-03 1.656E-07 1.59E-04
5.309E+00 2.663E-03 2.210E-07 1.81E-04
5.012E+00 2.696E-03 2.917E-07 2.04E-04
4.732E+00 2.763E-03 3.810E-07 2.31E-04
4.467E+00 2.851E-03 4.945E-07 2.60E-04
4.217E+00 2.957E-03 6.376E-07 2.93E-04
3.981E+00 3.064E-03 8.183E-07 3.30E-04
3.758E+00 3.172E-03 1.047E-06 3.72E-04
3.548E+00 3.287E-03 1.336E-06 4.18E-04
3.350E+00 3.404E-03 1.700E-06 4.70E-04
3.162E+00 3.510E-03 2.159E-06 5.29E-04
2.985E+00 3.629E-03 2.739E-06 5.94E-04
2.818E+00 3.762E-03 3.473E-06 6.67E-04
2.661E+00 3.904E-03 4.400E-06 7.50E-04
2.512E+00 4.058E-03 5.567E-06 8.42E-04
2.371E+00 4.227E-03 7.037E-06 9.46E-04
2.239E+00 4.406E-03 8.893E-06 1.06E-03
2.113E+00 4.596E-03 1.122E-05 1.19E-03
1.995E+00 4.801E-03 1.416E-05 1.34E-03
1.884E+00 5.020E-03 1.787E-05 1.50E-03
1.778E+00 5.255E-03 2.253E-05 1.69E-03
1.679E+00 5.517E-03 2.840E-05 1.89E-03
1.585E+00 5.799E-03 3.580E-05 2.12E-03
1.496E+00 6.095E-03 4.511E-05 2.38E-03
1.413E+00 6.410E-03 5.683E-05 2.67E-03
1.334E+00 6.741E-03 7.159E-05 3.00E-03
1.259E+00 7.095E-03 9.016E-05 3.36E-03
1.189E+00 7.492E-03 1.136E-04 3.77E-03
1.122E+00 7.916E-03 1.430E-04 4.23E-03
1.059E+00 8.368E-03 1.801E-04 4.75E-03
1.000E+00 8.850E-03 2.269E-04 5.33E-03
9.441E-01 9.367E-03 2.857E-04 5.97E-03
8.913E-01 9.916E-03 3.599E-04 6.70E-03
8.414E-01 1.050E-02 4.536E-04 7.52E-03
7.943E-01 1.111E-02 5.718E-04 8.43E-03
7.499E-01 1.177E-02 7.210E-04 9.46E-03
7.079E-01 1.247E-02 9.092E-04 1.06E-02
6.683E-01 1.322E-02 1.147E-03 1.19E-02
6.310E-01 1.403E-02 1.448E-03 1.33E-02
5.957E-01 1.489E-02 1.828E-03 1.50E-02
5.623E-01 1.582E-02 2.311E-03 1.68E-02
5.309E-01 1.682E-02 2.922E-03 1.88E-02
5.012E-01 1.790E-02 3.699E-03 2.11E-02
4.732E-01 1.905E-02 4.688E-03 2.37E-02
4.467E-01 2.029E-02 5.949E-03 2.66E-02
4.217E-01 2.164E-02 7.556E-03 2.99E-02
3.981E-01 2.308E-02 9.611E-03 3.36E-02
3.758E-01 2.461E-02 1.225E-02 3.77E-02
3.548E-01 2.627E-02 1.564E-02 4.23E-02
3.350E-01 2.806E-02 2.001E-02 4.76E-02
3.162E-01 2.998E-02 2.570E-02 5.35E-02
2.985E-01 3.206E-02 3.310E-02 6.02E-02
2.818E-01 3.431E-02 4.279E-02 6.78E-02
2.661E-01 3.673E-02 5.560E-02 7.65E-02
2.512E-01 3.926E-02 7.275E-02 8.64E-02
2.371E-01 4.201E-02 9.591E-02 9.80E-02
2.239E-01 4.510E-02 1.282E-01 1.12E-01
2.113E-01 5.822E-02 1.746E-01 1.28E-01
1.995E-01 8.976E-02 2.391E-01 1.48E-01
1.884E-01 1.490E-01 3.292E-01 1.74E-01
1.778E-01 2.540E-01 4.543E-01 2.07E-01
1.679E-01 4.474E-01 6.228E-01 2.52E-01
1.585E-01 7.897E-01 8.256E-01 3.03E-01
1.496E-01 1.211E+00 9.783E-01 3.33E-01
1.413E-01 1.425E+00 9.925E-01 3.40E-01
1.334E-01 1.504E+00 1.013E+00 3.61E-01
1.259E-01 1.555E+00 1.038E+00 3.85E-01
1.189E-01 1.582E+00 1.053E+00 4.12E-01
1.122E-01 1.598E+00 1.060E+00 4.43E-01
1.059E-01 1.616E+00 1.066E+00 4.76E-01
1.000E-01 1.630E+00 1.044E+00 5.12E-01
9.441E-02 1.626E+00 1.018E+00 5.49E-01
8.913E-02 1.590E+00 9.550E-01 5.82E-01
8.414E-02 1.578E+00 9.954E-01 6.09E-01
7.943E-02 1.546E+00 1.024E+00 6.24E-01
7.499E-02 1.488E+00 1.035E+00 6.35E-01
7.079E-02 1.407E+00 1.029E+00 6.47E-01
6.683E-02 1.290E+00 1.021E+00 6.56E-01
6.310E-02 1.112E+00 9.831E-01 6.64E-01
5.957E-02 9.184E-01 8.196E-01 6.94E-01
5.623E-02 9.073E-01 6.193E-01 7.45E-01
5.309E-02 9.037E-01 5.567E-01 7.74E-01
5.012E-02 8.957E-01 5.205E-01 7.97E-01
4.732E-02 8.846E-01 4.987E-01 8.16E-01
4.467E-02 8.715E-01 4.842E-01 8.32E-01
4.217E-02 8.567E-01 4.739E-01 8.46E-01
3.981E-02 8.408E-01 4.656E-01 8.60E-01
3.758E-02 8.238E-01 4.583E-01 8.72E-01
3.548E-02 8.058E-01 4.514E-01 8.84E-01
3.350E-02 7.870E-01 4.445E-01 8.94E-01
3.162E-02 7.673E-01 4.369E-01 9.04E-01
2.985E-02 7.466E-01 4.284E-01 9.12E-01
2.818E-02 7.254E-01 4.185E-01 9.20E-01
2.661E-02 7.040E-01 4.069E-01 9.28E-01
2.512E-02 6.815E-01 3.925E-01 9.35E-01
2.371E-02 6.588E-01 3.737E-01 9.41E-01
2.239E-02 6.494E-01 3.581E-01 9.46E-01
2.113E-02 6.320E-01 3.450E-01 9.51E-01
1.995E-02 6.156E-01 3.234E-01 9.56E-01
1.884E-02 6.313E-01 3.155E-01 9.60E-01
1.778E-02 6.096E-01 3.186E-01 9.63E-01
1.679E-02 5.905E-01 3.102E-01 9.67E-01
1.585E-02 5.720E-01 2.987E-01 9.70E-01
1.496E-02 5.533E-01 2.858E-01 9.73E-01
1.413E-02 5.337E-01 2.696E-01 9.76E-01
1.334E-02 5.309E-01 2.499E-01 9.78E-01
1.259E-02 5.234E-01 2.477E-01 9.80E-01
1.189E-02 5.001E-01 2.414E-01 9.82E-01
1.122E-02 4.764E-01 2.161E-01 9.84E-01
1.059E-02 5.438E-01 1.978E-01 9.85E-01
1.000E-02 5.166E-01 2.299E-01 9.86E-01
9.441E-03 4.901E-01 2.315E-01 9.88E-01
8.913E-03 4.632E-01 2.253E-01 9.89E-01
8.414E-03 4.358E-01 2.159E-01 9.90E-01
7.943E-03 4.085E-01 2.039E-01 9.91E-01
7.499E-03 3.816E-01 1.864E-01 9.92E-01
7.079E-03 3.799E-01 1.851E-01 9.93E-01
6.683E-03 3.532E-01 1.773E-01 9.93E-01
6.310E-03 3.272E-01 1.675E-01 9.94E-01
5.957E-03 3.023E-01 1.570E-01 9.95E-01
5.623E-03 2.778E-01 1.460E-01 9.95E-01
5.309E-03 2.546E-01 1.350E-01 9.96E-01
5.012E-03 2.328E-01 1.243E-01 9.96E-01
4.732E-03 2.121E-01 1.140E-01 9.96E-01
4.467E-03 1.926E-01 1.041E-01 9.97E-01
4.217E-03 1.744E-01 9.463E-02 9.97E-01
3.981E-03 1.574E-01 8.572E-02 9.97E-01
3.758E-03 1.415E-01 7.729E-02 9.98E-01
3.548E-03 1.269E-01 6.931E-02 9.98E-01
3.350E-03 1.134E-01 6.186E-02 9.98E-01
3.162E-03 1.011E-01 5.487E-02 9.98E-01
2.985E-03 9.005E-02 4.854E-02 9.98E-01
2.818E-03 7.957E-02 4.220E-02 9.99E-01
2.661E-03 6.984E-02 3.612E-02 9.99E-01
2.512E-03 6.144E-02 2.948E-02 9.99E-01
2.371E-03 5.397E-02 1.745E-02 9.99E-01
2.239E-03 1.228E-01 2.409E-02 9.99E-01
2.113E-03 1.105E-01 2.477E-02 9.99E-01
1.995E-03 9.855E-02 2.380E-02 9.99E-01
1.884E-03 8.742E-02 2.145E-02 9.99E-01
1.778E-03 7.713E-02 1.841E-02 9.99E-01
1.679E-03 6.773E-02 1.144E-02 9.99E-01
1.585E-03 1.060E-01 1.752E-02 9.99E-01
1.496E-03 9.342E-02 1.643E-02 1.00E+00
1.413E-03 9.085E-02 1.679E-02 1.00E+00
1.334E-03 8.009E-02 1.593E-02 1.00E+00
1.259E-03 7.036E-02 1.472E-02 1.00E+00
1.189E-03 6.162E-02 1.347E-02 1.00E+00
1.122E-03 5.353E-02 1.220E-02 1.00E+00
1.059E-03 4.640E-02 1.095E-02 1.00E+00
1.000E-03 4.002E-02 9.612E-03 1.00E+00

3.9811E-02 = radius(micron) Astronomical silicate, smoothed UV      
w(micron)  Q_abs     Q_sca     g=<cos>
1.000E+03 5.493E-06 6.342E-15 0.00E+00
9.441E+02 6.164E-06 7.984E-15 0.00E+00
8.913E+02 6.917E-06 1.005E-14 0.00E+00
8.414E+02 7.762E-06 1.265E-14 0.00E+00
7.943E+02 8.710E-06 1.593E-14 0.00E+00
7.499E+02 9.773E-06 2.006E-14 0.00E+00
7.079E+02 1.097E-05 2.525E-14 0.00E+00
6.683E+02 1.231E-05 3.179E-14 0.00E+00
6.310E+02 1.381E-05 4.002E-14 0.00E+00
5.957E+02 1.550E-05 5.039E-14 0.00E+00
5.623E+02 1.739E-05 6.343E-14 0.00E+00
5.309E+02 1.952E-05 7.986E-14 0.00E+00
5.012E+02 2.190E-05 1.006E-13 0.00E+00
4.732E+02 2.458E-05 1.266E-13 0.00E+00
4.467E+02 2.759E-05 1.594E-13 0.00E+00
4.217E+02 3.097E-05 2.007E-13 0.00E+00
3.981E+02 3.476E-05 2.526E-13 0.00E+00
3.758E+02 3.902E-05 3.181E-13 0.00E+00
3.548E+02 4.380E-05 4.004E-13 0.00E+00
3.350E+02 4.915E-05 5.042E-13 0.00E+00
3.162E+02 5.517E-05 6.348E-13 0.00E+00
2.985E+02 6.194E-05 7.993E-13 0.00E+00
2.818E+02 6.956E-05 1.006E-12 0.00E+00
2.661E+02 7.813E-05 1.267E-12 0.00E+00
2.512E+02 8.776E-05 1.595E-12 0.00E+00
2.371E+02 9.856E-05 2.009E-12 5.57E-07
2.239E+02 1.107E-04 2.529E-12 6.24E-07
2.113E+02 1.243E-04 3.185E-12 7.00E-07
1.995E+02 1.397E-04 4.010E-12 7.84E-07
1.884E+02 1.570E-04 5.050E-12 8.78E-07
1.778E+02 1.765E-04 6.360E-12 9.84E-07
1.679E+02 1.984E-04 8.009E-12 1.10E-06
1.585E+02 2.231E-04 1.009E-11 1.23E-06
1.496E+02 2.510E-04 1.270E-11 1.38E-06
1.413E+02 2.823E-04 1.600E-11 1.54E-06
1.334E+02 3.177E-04 2.015E-11 1.73E-06
1.259E+02 3.577E-04 2.538E-11 1.93E-06
1.189E+02 4.030E-04 3.196E-11 2.15E-06
1.122E+02 4.539E-04 4.026E-11 2.40E-06
1.059E+02 5.115E-04 5.072E-11 2.68E-06
1.000E+02 5.770E-04 6.387E-11 2.99E-06
9.441E+01 6.509E-04 8.046E-11 3.32E-06
8.913E+01 7.346E-04 1.013E-10 3.70E-06
8.414E+01 8.291E-04 1.277E-10 4.11E-06
7.943E+01 9.369E-04 1.608E-10 4.55E-06
7.499E+01 1.059E-03 2.025E-10 5.04E-06
7.079E+01 1.198E-03 2.550E-10 5.57E-06
6.683E+01 1.354E-03 3.212E-10 6.14E-06
6.310E+01 1.533E-03 4.042E-10 6.76E-06
5.957E+01 1.734E-03 5.086E-10 7.42E-06
5.623E+01 1.962E-03 6.397E-10 8.12E-06
5.309E+01 2.217E-03 8.044E-10 8.87E-06
5.012E+01 2.506E-03 1.011E-09 9.67E-06
4.732E+01 2.830E-03 1.269E-09 1.05E-05
4.467E+01 3.194E-03 1.593E-09 1.14E-05
4.217E+01 3.602E-03 1.998E-09 1.24E-05
3.981E+01 4.055E-03 2.500E-09 1.34E-05
3.758E+01 4.556E-03 3.127E-09 1.44E-05
3.548E+01 5.092E-03 3.920E-09 1.57E-05
3.350E+01 5.702E-03 4.914E-09 1.69E-05
3.162E+01 6.420E-03 6.157E-09 1.82E-05
2.985E+01 7.248E-03 7.704E-09 1.96E-05
2.818E+01 8.180E-03 9.605E-09 2.10E-05
2.661E+01 9.250E-03 1.198E-08 2.24E-05
2.512E+01 1.048E-02 1.495E-08 2.39E-05
2.371E+01 1.186E-02 1.848E-08 2.56E-05
2.239E+01 1.347E-02 2.286E-08 2.72E-05
2.113E+01 1.533E-02 2.788E-08 2.90E-05
1.995E+01 1.757E-02 3.364E-08 3.07E-05
1.884E+01 1.957E-02 3.765E-08 3.31E-05
1.778E+01 1.969E-02 3.864E-08 3.73E-05
1.679E+01 1.794E-02 3.891E-08 4.33E-05
1.585E+01 1.535E-02 4.212E-08 5.12E-05
1.496E+01 1.301E-02 5.210E-08 6.12E-05
1.413E+01 1.170E-02 7.482E-08 7.43E-05
1.334E+01 1.396E-02 1.158E-07 8.70E-05
1.259E+01 1.841E-02 1.674E-07 9.42E-05
1.189E+01 2.447E-02 2.316E-07 9.61E-05
1.122E+01 3.183E-02 3.079E-07 9.54E-05
1.059E+01 4.207E-02 4.085E-07 9.26E-05
1.000E+01 5.126E-02 4.594E-07 9.50E-05
9.441E+00 5.751E-02 4.684E-07 1.01E-04
8.913E+00 4.297E-02 2.522E-07 1.19E-04
8.414E+00 2.777E-02 1.236E-07 1.42E-04
7.943E+00 1.289E-02 5.484E-08 1.67E-04
7.499E+00 5.708E-03 1.165E-07 2.00E-04
7.079E+00 4.484E-03 2.394E-07 2.35E-04
6.683E+00 4.435E-03 3.826E-07 2.71E-04
6.310E+00 4.403E-03 5.549E-07 3.10E-04
5.957E+00 4.301E-03 7.702E-07 3.53E-04
5.623E+00 4.230E-03 1.045E-06 4.00E-04
5.309E+00 4.224E-03 1.394E-06 4.53E-04
5.012E+00 4.278E-03 1.841E-06 5.13E-04
4.732E+00 4.384E-03 2.405E-06 5.79E-04
4.467E+00 4.524E-03 3.121E-06 6.54E-04
4.217E+00 4.694E-03 4.024E-06 7.37E-04
3.981E+00 4.865E-03 5.165E-06 8.30E-04
3.758E+00 5.036E-03 6.609E-06 9.34E-04
3.548E+00 5.220E-03 8.433E-06 1.05E-03
3.350E+00 5.407E-03 1.073E-05 1.18E-03
3.162E+00 5.577E-03 1.363E-05 1.33E-03
2.985E+00 5.769E-03 1.730E-05 1.49E-03
2.818E+00 5.982E-03 2.193E-05 1.68E-03
2.661E+00 6.211E-03 2.779E-05 1.88E-03
2.512E+00 6.458E-03 3.516E-05 2.11E-03
2.371E+00 6.732E-03 4.445E-05 2.37E-03
2.239E+00 7.020E-03 5.619E-05 2.67E-03
2.113E+00 7.329E-03 7.092E-05 2.99E-03
1.995E+00 7.661E-03 8.951E-05 3.36E-03
1.884E+00 8.016E-03 1.129E-04 3.77E-03
1.778E+00 8.400E-03 1.424E-04 4.23E-03
1.679E+00 8.828E-03 1.796E-04 4.74E-03
1.585E+00 9.290E-03 2.265E-04 5.32E-03
1.496E+00 9.777E-03 2.855E-04 5.97E-03
1.413E+00 1.030E-02 3.598E-04 6.70E-03
1.334E+00 1.085E-02 4.534E-04 7.52E-03
1.259E+00 1.144E-02 5.713E-04 8.43E-03
1.189E+00 1.210E-02 7.199E-04 9.45E-03
1.122E+00 1.281E-02 9.073E-04 1.06E-02
1.059E+00 1.358E-02 1.143E-03 1.19E-02
1.000E+00 1.440E-02 1.441E-03 1.33E-02
9.441E-01 1.529E-02 1.816E-03 1.50E-02
8.913E-01 1.624E-02 2.290E-03 1.68E-02
8.414E-01 1.726E-02 2.888E-03 1.88E-02
7.943E-01 1.835E-02 3.644E-03 2.11E-02
7.499E-01 1.953E-02 4.599E-03 2.36E-02
7.079E-01 2.080E-02 5.807E-03 2.65E-02
6.683E-01 2.217E-02 7.334E-03 2.97E-02
6.310E-01 2.367E-02 9.269E-03 3.33E-02
5.957E-01 2.531E-02 1.172E-02 3.73E-02
5.623E-01 2.710E-02 1.484E-02 4.19E-02
5.309E-01 2.906E-02 1.879E-02 4.70E-02
5.012E-01 3.121E-02 2.382E-02 5.27E-02
4.732E-01 3.356E-02 3.023E-02 5.91E-02
4.467E-01 3.613E-02 3.841E-02 6.63E-02
4.217E-01 3.900E-02 4.884E-02 7.45E-02
3.981E-01 4.214E-02 6.216E-02 8.37E-02
3.758E-01 4.556E-02 7.920E-02 9.41E-02
3.548E-01 4.937E-02 1.010E-01 1.06E-01
3.350E-01 5.358E-02 1.290E-01 1.19E-01
3.162E-01 5.823E-02 1.651E-01 1.35E-01
2.985E-01 6.341E-02 2.112E-01 1.53E-01
2.818E-01 6.919E-02 2.703E-01 1.74E-01
2.661E-01 7.569E-02 3.462E-01 1.99E-01
2.512E-01 8.299E-02 4.440E-01 2.29E-01
2.371E-01 9.170E-02 5.699E-01 2.65E-01
2.239E-01 1.032E-01 7.374E-01 3.12E-01
2.113E-01 1.434E-01 9.671E-01 3.73E-01
1.995E-01 2.470E-01 1.281E+00 4.51E-01
1.884E-01 4.692E-01 1.739E+00 5.27E-01
1.778E-01 8.187E-01 2.282E+00 5.51E-01
1.679E-01 1.086E+00 2.428E+00 5.13E-01
1.585E-01 1.286E+00 2.110E+00 5.03E-01
1.496E-01 1.518E+00 1.712E+00 5.50E-01
1.413E-01 1.603E+00 1.481E+00 5.99E-01
1.334E-01 1.624E+00 1.405E+00 6.32E-01
1.259E-01 1.621E+00 1.360E+00 6.54E-01
1.189E-01 1.598E+00 1.323E+00 6.67E-01
1.122E-01 1.568E+00 1.292E+00 6.78E-01
1.059E-01 1.542E+00 1.272E+00 6.88E-01
1.000E-01 1.518E+00 1.250E+00 7.01E-01
9.441E-02 1.491E+00 1.227E+00 7.16E-01
8.913E-02 1.454E+00 1.176E+00 7.35E-01
8.414E-02 1.430E+00 1.196E+00 7.44E-01
7.943E-02 1.389E+00 1.216E+00 7.47E-01
7.499E-02 1.331E+00 1.230E+00 7.50E-01
7.079E-02 1.258E+00 1.231E+00 7.54E-01
6.683E-02 1.162E+00 1.235E+00 7.56E-01
6.310E-02 1.029E+00 1.223E+00 7.60E-01
5.957E-02 9.088E-01 1.110E+00 7.92E-01
5.623E-02 9.327E-01 9.138E-01 8.39E-01
5.309E-02 9.411E-01 8.419E-01 8.61E-01
5.012E-02 9.418E-01 7.981E-01 8.77E-01
4.732E-02 9.376E-01 7.707E-01 8.89E-01
4.467E-02 9.305E-01 7.524E-01 9.00E-01
4.217E-02 9.213E-01 7.396E-01 9.09E-01
3.981E-02 9.108E-01 7.300E-01 9.17E-01
3.758E-02 8.990E-01 7.222E-01 9.25E-01
3.548E-02 8.864E-01 7.156E-01 9.32E-01
3.350E-02 8.731E-01 7.096E-01 9.38E-01
3.162E-02 8.592E-01 7.032E-01 9.44E-01
2.985E-02 8.447E-01 6.961E-01 9.49E-01
2.818E-02 8.295E-01 6.879E-01 9.54E-01
2.661E-02 8.140E-01 6.777E-01 9.59E-01
2.512E-02 7.976E-01 6.639E-01 9.63E-01
2.371E-02 7.810E-01 6.433E-01 9.67E-01
2.239E-02 7.751E-01 6.224E-01 9.70E-01
2.113E-02 7.618E-01 6.073E-01 9.73E-01
1.995E-02 7.495E-01 5.783E-01 9.76E-01
1.884E-02 7.646E-01 5.606E-01 9.78E-01
1.778E-02 7.460E-01 5.711E-01 9.80E-01
1.679E-02 7.298E-01 5.628E-01 9.82E-01
1.585E-02 7.140E-01 5.490E-01 9.84E-01
1.496E-02 6.976E-01 5.325E-01 9.86E-01
1.413E-02 6.799E-01 5.100E-01 9.87E-01
1.334E-02 6.783E-01 4.760E-01 9.89E-01
1.259E-02 6.714E-01 4.737E-01 9.90E-01
1.189E-02 6.487E-01 4.678E-01 9.91E-01
1.122E-02 6.254E-01 4.269E-01 9.92E-01
1.059E-02 6.940E-01 3.796E-01 9.92E-01
1.000E-02 6.666E-01 4.428E-01 9.93E-01
9.441E-03 6.401E-01 4.515E-01 9.94E-01
8.913E-03 6.125E-01 4.461E-01 9.94E-01
8.414E-03 5.836E-01 4.342E-01 9.95E-01
7.943E-03 5.537E-01 4.169E-01 9.96E-01
7.499E-03 5.234E-01 3.875E-01 9.96E-01
7.079E-03 5.217E-01 3.852E-01 9.96E-01
6.683E-03 4.906E-01 3.743E-01 9.97E-01
6.310E-03 4.594E-01 3.585E-01 9.97E-01
5.957E-03 4.289E-01 3.405E-01 9.97E-01
5.623E-03 3.980E-01 3.209E-01 9.98E-01
5.309E-03 3.681E-01 3.004E-01 9.98E-01
5.012E-03 3.395E-01 2.797E-01 9.98E-01
4.732E-03 3.118E-01 2.592E-01 9.98E-01
4.467E-03 2.852E-01 2.390E-01 9.98E-01
4.217E-03 2.600E-01 2.192E-01 9.99E-01
3.981E-03 2.361E-01 2.003E-01 9.99E-01
3.758E-03 2.136E-01 1.820E-01 9.99E-01
3.548E-03 1.925E-01 1.643E-01 9.99E-01
3.350E-03 1.729E-01 1.476E-01 9.99E-01
3.162E-03 1.548E-01 1.317E-01 9.99E-01
2.985E-03 1.384E-01 1.171E-01 9.99E-01
2.818E-03 1.228E-01 1.023E-01 9.99E-01
2.661E-03 1.081E-01 8.799E-02 9.99E-01
2.512E-03 9.538E-02 7.213E-02 9.99E-01
2.371E-03 8.400E-02 4.290E-02 1.00E+00
2.239E-03 1.867E-01 5.766E-02 1.00E+00
2.113E-03 1.686E-01 5.954E-02 1.00E+00
1.995E-03 1.511E-01 5.747E-02 1.00E+00
1.884E-03 1.345E-01 5.204E-02 1.00E+00
1.778E-03 1.191E-01 4.485E-02 1.00E+00
1.679E-03 1.049E-01 2.801E-02 1.00E+00
1.585E-03 1.621E-01 4.223E-02 1.00E+00
1.496E-03 1.435E-01 3.980E-02 1.00E+00
1.413E-03 1.396E-01 4.070E-02 1.00E+00
1.334E-03 1.236E-01 3.878E-02 1.00E+00
1.259E-03 1.089E-01 3.596E-02 1.00E+00
1.189E-03 9.567E-02 3.303E-02 1.00E+00
1.122E-03 8.333E-02 3.001E-02 1.00E+00
1.059E-03 7.241E-02 2.701E-02 1.00E+00
1.000E-03 6.259E-02 2.377E-02 1.00E+00

6.3096E-02 = radius(micron) Astronomical silicate, smoothed UV      
w(micron)  Q_abs     Q_sca     g=<cos>
1.000E+03 8.706E-06 4.002E-14 0.00E+00
9.441E+02 9.769E-06 5.038E-14 0.00E+00
8.913E+02 1.096E-05 6.342E-14 0.00E+00
8.414E+02 1.230E-05 7.984E-14 0.00E+00
7.943E+02 1.380E-05 1.005E-13 0.00E+00
7.499E+02 1.549E-05 1.265E-13 0.00E+00
7.079E+02 1.738E-05 1.593E-13 0.00E+00
6.683E+02 1.950E-05 2.006E-13 0.00E+00
6.310E+02 2.189E-05 2.525E-13 0.00E+00
5.957E+02 2.456E-05 3.179E-13 0.00E+00
5.623E+02 2.756E-05 4.002E-13 0.00E+00
5.309E+02 3.093E-05 5.039E-13 0.00E+00
5.012E+02 3.471E-05 6.344E-13 0.00E+00
4.732E+02 3.896E-05 7.988E-13 0.00E+00
4.467E+02 4.372E-05 1.006E-12 0.00E+00
4.217E+02 4.908E-05 1.266E-12 0.00E+00
3.981E+02 5.509E-05 1.594E-12 0.00E+00
3.758E+02 6.184E-05 2.007E-12 5.60E-07
3.548E+02 6.941E-05 2.527E-12 6.28E-07
3.350E+02 7.790E-05 3.181E-12 7.05E-07
3.162E+02 8.744E-05 4.005E-12 7.90E-07
2.985E+02 9.817E-05 5.043E-12 8.86E-07
2.818E+02 1.103E-04 6.350E-12 9.94E-07
2.661E+02 1.238E-04 7.995E-12 1.11E-06
2.512E+02 1.391E-04 1.007E-11 1.25E-06
2.371E+02 1.562E-04 1.267E-11 1.40E-06
2.239E+02 1.754E-04 1.596E-11 1.57E-06
2.113E+02 1.971E-04 2.009E-11 1.76E-06
1.995E+02 2.214E-04 2.530E-11 1.97E-06
1.884E+02 2.488E-04 3.186E-11 2.21E-06
1.778E+02 2.797E-04 4.013E-11 2.47E-06
1.679E+02 3.144E-04 5.053E-11 2.77E-06
1.585E+02 3.536E-04 6.364E-11 3.10E-06
1.496E+02 3.977E-04 8.014E-11 3.47E-06
1.413E+02 4.475E-04 1.009E-10 3.88E-06
1.334E+02 5.036E-04 1.271E-10 4.33E-06
1.259E+02 5.669E-04 1.601E-10 4.84E-06
1.189E+02 6.387E-04 2.016E-10 5.41E-06
1.122E+02 7.194E-04 2.540E-10 6.04E-06
1.059E+02 8.106E-04 3.200E-10 6.73E-06
1.000E+02 9.145E-04 4.030E-10 7.50E-06
9.441E+01 1.032E-03 5.077E-10 8.35E-06
8.913E+01 1.164E-03 6.395E-10 9.29E-06
8.414E+01 1.314E-03 8.056E-10 1.03E-05
7.943E+01 1.485E-03 1.015E-09 1.14E-05
7.499E+01 1.679E-03 1.278E-09 1.27E-05
7.079E+01 1.898E-03 1.609E-09 1.40E-05
6.683E+01 2.147E-03 2.026E-09 1.54E-05
6.310E+01 2.429E-03 2.550E-09 1.70E-05
5.957E+01 2.748E-03 3.209E-09 1.86E-05
5.623E+01 3.109E-03 4.037E-09 2.04E-05
5.309E+01 3.514E-03 5.075E-09 2.23E-05
5.012E+01 3.972E-03 6.377E-09 2.43E-05
4.732E+01 4.486E-03 8.008E-09 2.64E-05
